UTC,Open,High,Low,Close,Volume
01.04.2025 08:00:00.000 UTC,5597.251,5611.929,5594.251,5611.122,3.53649
01.04.2025 09:00:00.000 UTC,5610.995,5620.679,5609.372,5616.679,2.83987
01.04.2025 10:00:00.000 UTC,5616.745,5617.628,5580.622,5595.622,7.47296
01.04.2025 11:00:00.000 UTC,5595.995,5596.384,5575.363,5583.881,7.08812
01.04.2025 12:00:00.000 UTC,5583.754,5594.381,5579.492,5591.881,5.96772
01.04.2025 13:00:00.000 UTC,5592.131,5606.929,5581.622,5594.983,37.70562
01.04.2025 14:00:00.000 UTC,5593.254,5620.178,5557.619,5619.181,64.813522
01.04.2025 15:00:00.000 UTC,5619.045,5640.404,5615.684,5637.144,44.9325
01.04.2025 16:00:00.000 UTC,5637.382,5650.946,5614.921,5628.156,43.7895
01.04.2025 17:00:00.000 UTC,5628.403,5632.864,5610.508,5611.243,38.277
01.04.2025 18:00:00.000 UTC,5611.502,5613.121,5583.001,5597.621,41.1255
01.04.2025 19:00:00.000 UTC,5596.264,5636.369,5595.386,5631.828,37.30725
01.04.2025 20:00:00.000 UTC,5631.588,5634.992,5629.543,5631.282,0.62851
01.04.2025 22:00:00.000 UTC,5629.629,5651.631,5628.998,5640.363,1.3117
01.04.2025 23:00:00.000 UTC,5640.501,5645.004,5637.369,5639.863,0.94916
02.04.2025 00:00:00.000 UTC,5640.179,5640.378,5619.863,5622.869,2.47612
02.04.2025 01:00:00.000 UTC,5622.751,5629.384,5620.863,5627.239,1.46339
02.04.2025 02:00:00.000 UTC,5627.378,5628.366,5623.363,5625.366,0.93086
02.04.2025 03:00:00.000 UTC,5625.242,5626.869,5621.622,5622.869,0.43432
02.04.2025 04:00:00.000 UTC,5622.679,5625.884,5621.866,5625.878,0.38064
02.04.2025 05:00:00.000 UTC,5625.992,5626.363,5618.733,5620.884,0.5046
02.04.2025 06:00:00.000 UTC,5620.799,5628.878,5618.363,5623.131,2.45091
02.04.2025 07:00:00.000 UTC,5623.248,5628.998,5613.619,5616.634,6.26659
02.04.2025 08:00:00.000 UTC,5616.866,5623.375,5609.616,5614.619,4.43465
02.04.2025 09:00:00.000 UTC,5614.384,5620.634,5610.613,5611.619,3.1944
02.04.2025 10:00:00.000 UTC,5611.733,5613.179,5596.875,5600.119,6.13129
02.04.2025 11:00:00.000 UTC,5599.881,5602.989,5590.929,5592.125,4.28098
02.04.2025 12:00:00.000 UTC,5592.299,5593.119,5569.631,5581.751,7.217186
02.04.2025 13:00:00.000 UTC,5581.625,5618.631,5568.116,5608.375,38.00077
02.04.2025 14:00:00.000 UTC,5608.113,5644.259,5603.863,5642.355,54.18225
02.04.2025 15:00:00.000 UTC,5642.484,5658.864,5630.308,5644.559,43.173
02.04.2025 16:00:00.000 UTC,5644.306,5681.979,5642.348,5678.416,34.7467
02.04.2025 17:00:00.000 UTC,5678.299,5695.554,5654.073,5662.349,36.7344
