UTC,Open,High,Low,Close,Volume
02.11.2025 23:00:00.000 UTC,6848.442,6864.854,6846.645,6862.351,1.7487
03.11.2025 00:00:00.000 UTC,6862.651,6868.451,6861.939,6868.233,0.8271
03.11.2025 01:00:00.000 UTC,6868.454,6869.251,6861.242,6861.445,0.8838
03.11.2025 02:00:00.000 UTC,6861.751,6865.742,6856.999,6858.354,1.017
03.11.2025 03:00:00.000 UTC,6858.299,6858.739,6850.939,6855.939,0.7713
03.11.2025 04:00:00.000 UTC,6855.733,6857.754,6853.736,6856.954,0.5328
03.11.2025 05:00:00.000 UTC,6856.736,6858.751,6851.936,6854.799,0.8622
03.11.2025 06:00:00.000 UTC,6854.942,6857.745,6847.433,6850.236,1.0161
03.11.2025 07:00:00.000 UTC,6849.939,6850.451,6843.442,6845.839,1.4454
03.11.2025 08:00:00.000 UTC,6845.951,6859.451,6843.251,6857.233,7.0083
03.11.2025 09:00:00.000 UTC,6857.451,6871.999,6856.845,6864.799,4.6683
03.11.2025 10:00:00.000 UTC,6864.999,6870.745,6863.242,6865.739,3.5127
03.11.2025 11:00:00.000 UTC,6866.245,6872.739,6865.736,6865.948,2.9538
03.11.2025 12:00:00.000 UTC,6866.236,6870.151,6861.239,6861.645,3.7152
03.11.2025 13:00:00.000 UTC,6860.745,6866.936,6855.954,6866.245,4.5684
03.11.2025 14:00:00.000 UTC,6866.451,6879.545,6842.833,6846.351,13.9158
03.11.2025 15:00:00.000 UTC,6847.339,6851.099,6820.051,6845.233,17.8605
03.11.2025 16:00:00.000 UTC,6844.933,6857.254,6839.339,6855.299,11.8908
03.11.2025 17:00:00.000 UTC,6855.545,6860.851,6845.554,6859.545,7.695
03.11.2025 18:00:00.000 UTC,6859.851,6863.539,6855.399,6857.333,5.0247
03.11.2025 19:00:00.000 UTC,6857.099,6859.548,6847.033,6855.139,7.7679
03.11.2025 20:00:00.000 UTC,6856.199,6857.648,6845.836,6855.354,6.4125
03.11.2025 21:00:00.000 UTC,6855.536,6861.642,6852.239,6855.239,2.5623
