UTC,Open,High,Low,Close,Volume
01.03.2026 23:00:00.000 UTC,6802.46,6827.754,6801.939,6806.551,7.646404
02.03.2026 00:00:00.000 UTC,6806.436,6821.042,6799.242,6819.242,5.7447
02.03.2026 01:00:00.000 UTC,6819.145,6846.745,6819.033,6839.242,6.3996
02.03.2026 02:00:00.000 UTC,6839.754,6842.533,6825.542,6829.745,4.3155
02.03.2026 03:00:00.000 UTC,6829.933,6832.754,6824.942,6826.545,3.1149
02.03.2026 04:00:00.000 UTC,6826.699,6834.036,6817.039,6820.254,2.9799
02.03.2026 05:00:00.000 UTC,6819.799,6822.551,6804.236,6805.042,3.1977
02.03.2026 06:00:00.000 UTC,6804.799,6810.048,6776.533,6788.133,4.8537
02.03.2026 07:00:00.000 UTC,6787.939,6791.236,6771.751,6774.448,5.994
02.03.2026 08:00:00.000 UTC,6774.151,6789.733,6758.633,6781.942,26.7219
02.03.2026 09:00:00.000 UTC,6781.236,6807.554,6778.948,6802.048,16.6725
02.03.2026 10:00:00.000 UTC,6802.242,6816.051,6801.754,6808.554,14.1399
02.03.2026 11:00:00.000 UTC,6808.748,6820.933,6802.236,6809.436,13.6269
02.03.2026 12:00:00.000 UTC,6810.248,6814.048,6794.733,6800.799,15.2523
02.03.2026 13:00:00.000 UTC,6801.599,6822.742,6794.051,6797.154,17.955
02.03.2026 14:00:00.000 UTC,6797.539,6848.133,6791.751,6844.336,28.5093
02.03.2026 15:00:00.000 UTC,6844.233,6868.154,6834.145,6856.342,30.5343
02.03.2026 16:00:00.000 UTC,6856.151,6884.699,6843.351,6877.133,21.2517
02.03.2026 17:00:00.000 UTC,6876.845,6887.899,6871.839,6887.145,13.1463
02.03.2026 18:00:00.000 UTC,6886.833,6888.854,6866.645,6867.139,11.3778
02.03.2026 19:00:00.000 UTC,6867.699,6900.839,6866.351,6896.833,9.9468
02.03.2026 20:00:00.000 UTC,6896.645,6898.199,6863.336,6878.348,24.9534
02.03.2026 21:00:00.000 UTC,6878.899,6878.899,6868.754,6873.036,2.7216
02.03.2026 23:00:00.000 UTC,6873.645,6876.733,6861.433,6867.536,2.7729
03.03.2026 00:00:00.000 UTC,6867.742,6870.454,6856.942,6857.736,3.4506
03.03.2026 01:00:00.000 UTC,6857.551,6866.051,6844.148,6844.936,5.3559
03.03.2026 02:00:00.000 UTC,6844.742,6846.299,6830.736,6841.099,6.6699
03.03.2026 03:00:00.000 UTC,6841.539,6846.051,6832.233,6839.454,5.0643
03.03.2026 04:00:00.000 UTC,6839.536,6842.299,6825.233,6828.142,4.9203
03.03.2026 05:00:00.000 UTC,6828.242,6832.199,6819.539,6821.745,5.1219
